,hash,message,time,buggy
5686,1f8c4f2,USER-DPD: Set missing NP_HALF flag in npair_half_bin_newton_ssa.h,2017-08-25 15:31:00,0.0
5687,01dd0e1,new neighbor list changes,2017-08-25 16:02:27,0.0
5688,e52a28f,USER-DPD: move nstencil_ssa out of core LAMMPS into USER-DPD,2017-08-25 16:20:42,0.0
5689,81ba181,Merge pull request #28 from timattox/new-neighbor,2017-08-25 17:04:36,0.0
5690,dd101db,remove USER-DPD files that should not be where they are,2017-08-25 17:06:26,0.0
5691,2189353.0,corrected mismatched free() vs. delete[],2017-08-25T17:41:00,0.0
5692,2189353.0,delete a couple more files  that don't belong into src/,2017-08-25T17:41:00,0.0
5693,67ae271,USER-DPD: remove several files from src that came from src/USER-DPD/ These were accidentally added to git in c9c2ae6.,2017-08-27 03:04:32,0.0
5694,76926b7,remove mobi file format creation from makefile and explain it in README instead,2017-08-27 03:54:40,0.0
5695,47f16c0,have bond style table exit when bond length is outside table range,2017-08-27 07:06:08,0.0
5696,1536eb5,add authorship attribution,2017-08-23 14:13:07,0.0
5697,f7a0a6e,correct typo in write_dump docs,2017-08-23 14:12:45,0.0
5698,d80a6cb,region cylinder is compatible with open_faces[2]  so do not disallow it.,2017-08-23 14:12:18,0.0
5699,1f4c550,add error location propagation to atom->set_mass() and atom->check_mass(),2017-08-21 13:09:52,0.0
5700,de5883b,new library functions,2017-08-20 09:27:12,0.0
5701,892a3f8,Version 27 Oct 2016,2017-08-20 09:39:51,0.0
5702,4dc1195,Allow extended Lagrangian on non-scalar collective variables,2017-08-20 09:41:49,0.0
5703,c895df7,Merge branch 'master' into kokkos-vashishta,2017-08-20 09:47:51,0.0
5704,39e51df,Merge branch 'master' into collected-small-fixes,2017-08-20 10:02:11,0.0
5705,aef2416,permission cleanup in tools folder,2017-08-20 10:49:30,0.0
5706,d1a0c04,Merge branch 'master' into bounds-error-with-code-line,2017-08-20 23:28:13,0.0
5707,6d86697,Merge branch 'master' into manybody-short-neighbor-list,2017-08-21 10:18:20,0.0
5708,bdccdbf,Calculating short neighbor lists,2017-08-21 10:20:56,0.0
5709,c8aa06b,Using short neighbor lists,2017-08-21 11:12:36,0.0
5710,5a0c3ae,Using short neighborlists in neigh full,2017-08-21 13:12:43,0.0
5711,c4b3703,remove word repetitions for 'a',2017-08-23 14:11:47,0.0
5712,cf3f15b,remove work repetitions for 'the',2017-08-21 15:04:03,0.0
5713,ad0ecfa,do not access uninitialized data for ewald/disp and pppm/disp,2017-08-21 20:53:53,0.0
5714,e2a1b66,avoid memory leaks when using kspace solvers for lennard-jones,2017-08-21 20:54:24,0.0
5715,090c792,avoid uninitialized data for using ewald/disp with lj only,2017-08-22 13:42:02,0.0
5716,5c98594,build short neighbor list for sw on based on ij parameters only,2017-08-22 13:50:19,0.0
5717,26c1514,use local variables for more efficient force accumulation,2017-08-22 23:46:09,0.0
5718,b80752a,accumulate forces in temporary local variables for tersoff,2017-08-23 00:01:19,0.0
5719,57aafba,add temporary force accumulation to local variables for vashishta styles,2017-08-23 07:54:05,0.0
5720,12150ff,add thorough checking for valid arguments to -partition or -p,2017-08-23 07:54:56,0.0
5721,97edf90,add USER-OMP variant of manybody short neighbor list,2017-08-23 11:22:09,0.0
5722,b7ec720,simplify short neighbor list implementation. remove unneeded class member,2017-08-27 07:13:55,0.0
5723,bdc117b,add short neighbor list support to pair style tersoff,2017-08-27 07:15:00,0.0
5724,98f2716,Merge branch 'doc',2017-08-27 08:58:47,0.0
5725,2105145.0,Merge pull request #230 from akohlmey/manual-in-ebook-format,2017-09-05T11:40:36,0.0
5726,2105145.0,Merge pull request #232 from akohlmey/small-bugfixes,2017-09-05T11:40:36,0.0
5727,397bc22,Add C-linkage wrapper for colvarscript (useful with ctypes),2017-08-31 14:56:43,0.0
5728,a5b65c1,Minor changes and fixes not relevant to LAMMPS,2017-08-31 15:03:04,0.0
5729,f58088a,Add ensemble-biased metadynamics (Fabrizio Marinelli  NIH),2017-09-01 09:15:37,0.0
5730,2b96460,whitespace cleanup,2017-09-01 09:16:11,0.0
5731,bb3ee75,Make SMP parallelism for Colvars optional,2017-09-04 19:59:50,0.0
5732,89a0bc9,Merge branch 'colvars-2016-10-24' of https://github.com/giacomofiorin/lammps into colvars-update,2017-09-05 10:04:20,0.0
5733,65b295e,update documentation pdf for updated colvars lib,2017-09-05 10:05:49,0.0
5734,b170606,doc page changes,2017-09-05 10:08:55,0.0
5735,12fe614,Merge pull request #231 from akohlmey/collected-doc-fixes,2017-09-05 10:48:38,0.0
5736,f7715ab,consistent short neighbor list for vashishta and vashishta/table,2017-09-05 11:35:26,0.0
5737,c8967a3,Merge pull request #238 from giacomofiorin/colvars-2016-10-24,2017-09-05 11:45:32,0.0
5738,eba4be1,Merge pull request #239 from akohlmey/static-analysis-fixes,2017-08-31 14:48:30,0.0
5739,dec1d7b,Merge branch 'master' into collected-doc-fixes,2017-09-05 16:41:19,0.0
5740,c8f92c1,Merge branch 'collected-doc-fixes' of github.com:akohlmey/lammps into collected-doc-fixes,2017-09-05 16:42:58,0.0
5741,99791ce,Added KOKKOS vashishta,2017-09-06 08:50:43,0.0
5742,9ca39c8,Enable write_data for dihedral_fourier,2017-09-06 08:51:27,0.0
5743,4161868.0,Enable write_data,2017-09-06T08:52:05,0.0
5744,4161868.0,Clean whitespace,2017-09-06T08:52:05,0.0
5745,c80203c,Added updated vashishta for KOKKOS support,2017-09-06 08:52:51,0.0
5746,0248a7b,fully tested multi-element compatible short neighbor list for Stillinger-Weber,2017-09-06 09:24:05,0.0
5747,de8297e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15396 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-09-06 12:02:14,0.0
5748,cdb6ec7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15395 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-09-06 14:05:39,0.0
5749,5089b26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15394 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-09-06 14:15:27,0.0
5750,d9d9ba8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15393 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-31 14:52:56,0.0
5751,4d2ed30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15306 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-31 14:13:02,0.0
5752,e441573,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15307 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 12:10:46,0.0
5753,d0efd3a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15309 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 14:48:00,0.0
5754,c196025,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15310 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 12:23:30,0.0
5755,313b8bc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15311 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 16:58:19,0.0
5756,153c771,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15312 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 17:27:43,0.0
5757,4bff008,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15313 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 18:40:55,0.0
5758,57872c8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15314 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 18:42:32,0.0
5759,f47cc0a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15315 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-27 18:55:28,0.0
5760,c8dfe0c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15316 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 13:17:27,0.0
5761,62928a1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15317 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 13:24:41,0.0
5762,736e063,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15318 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 14:26:31,0.0
5763,bd9dc48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15319 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 14:27:12,0.0
5764,2add18e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15320 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 14:55:43,0.0
5765,f3dda30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15321 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-31 13:53:40,0.0
5766,6a4bbdd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15322 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 14:56:37,0.0
5767,0988613,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15323 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-28 16:18:58,0.0
5768,f57d194,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15324 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-29 10:40:37,0.0
5769,a4a45f1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15325 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-29 17:25:13,0.0
5770,27c962d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15326 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-30 09:45:01,0.0
5771,f2d8c37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15327 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-30 10:24:29,0.0
5772,2dd202c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15328 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-30 10:34:09,0.0
5773,dc7f128,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15329 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-30 11:01:17,0.0
5774,3e6cdd1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15305 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-30 14:58:38,0.0
5775,d95a5f2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15304 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-08-31 10:38:36,0.0
5776,aaa7dca,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15303 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-01-12 17:13:02,0.0
5777,6bd17be,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15289 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-01-12 16:58:27,0.0
5778,cce10f6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15278 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2017-01-12 14:19:10,0.0
5779,607246f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15279 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-21 13:25:53,0.0
5780,3b408d7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15280 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29 10:53:40,0.0
5781,27c3149,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15282 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29 10:54:59,0.0
5782,473b12d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15283 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29 10:55:10,0.0
5783,d8bf149,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15284 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29 10:55:18,0.0
5784,2551619.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15285 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29T10:55:26,0.0
5785,2551619.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15286 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29T10:55:26,0.0
5786,5eb9dd0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15287 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-29 23:14:28,0.0
5787,be4734b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15288 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-30 11:57:15,0.0
5788,114926a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15290 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-02 00:26:56,0.0
5789,d80a9de,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15302 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-05 18:49:08,0.0
5790,13b6eb1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15291 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-06 19:12:58,0.0
5791,8540a9f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15292 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-11 17:10:24,0.0
5792,fa984b2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15293 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-13 19:56:33,0.0
5793,13ce103,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15294 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-18 15:46:56,0.0
5794,9954d5d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15295 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-19 10:47:07,0.0
5795,d2da0fa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15296 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-19 15:29:13,0.0
5796,e835992,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15298 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-19 15:58:50,0.0
5797,21619f6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15299 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-19 19:02:08,0.0
5798,8c3f5cb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15300 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-20 09:27:26,0.0
5799,2cf77ff,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15301 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-20 16:16:17,0.0
5800,a957227,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15330 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-20 16:27:00,0.0
5801,6cd6c10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15331 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-20 19:27:18,0.0
5802,a2e34aa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15333 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-21 11:55:36,0.0
5803,ed3f02f,Added axes keyword,2016-10-21 12:04:48,0.0
5804,ebabc8f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15362 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 15:46:20,0.0
5805,232abf8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15364 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 15:42:14,0.0
5806,d22caf2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15367 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 15:28:56,0.0
5807,357d451,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15368 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-08 10:46:50,0.0
5808,f609827,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15369 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-29T14:35:56,0.0
5809,ee86bd2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15370 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T14:45:26,0.0
5810,4eb6664,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15371 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T14:45:47,0.0
5811,b5836fa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15372 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T14:47:01,0.0
5812,58be921,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15375 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T14:51:20,0.0
5813,22fe3fd,Added axes keyword,2016-07-30T14:52:18,0.0
5814,fb13763,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15378 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T14:52:58,0.0
5815,f9c6ec7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15360 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T15:11:41,0.0
5816,d3e47ee,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15379 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-07-30T15:17:32,0.0
5817,a4a97de,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15381 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-08 10:45:49,0.0
5818,0229556,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15382 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-07-03 15:43:29,0.0
5819,3842aa6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15386 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 15:23:40,0.0
5820,9b7a0d7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15387 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-05 14:43:57,0.0
5821,8ed3f42,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15388 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-05 15:05:23,0.0
5822,82c6eb4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15389 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-05 16:06:43,0.0
5823,c9c2ae6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15390 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-07 13:42:58,0.0
5824,81fcbcd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15391 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-07 16:06:38,0.0
5825,4553881.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15392 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09T13:11:55,0.0
5826,4553881.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15361 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09T13:11:55,0.0
5827,2f02d98,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15359 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 13:53:07,0.0
5828,40f85c9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15334 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 14:10:42,0.0
5829,212c261,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15346 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 14:56:23,0.0
5830,32c2409,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15335 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-09-09 15:17:42,0.0
5831,6742fb6,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15336 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-21 12:05:21,0.0
5832,991034b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15337 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-21 13:54:34,0.0
5833,94c4f8f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15338 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-12-28 17:03:37,0.0
5834,bc44988,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15339 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-23 15:18:25,0.0
5835,f028a9a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15340 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-26 15:04:18,0.0
5836,f9a9e27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15341 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-26 16:01:40,0.0
5837,d9891ab,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15342 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-27 09:34:04,0.0
5838,c3a1e72,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15344 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-27 11:40:36,0.0
5839,7a45c72,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15345 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-27 18:31:06,0.0
5840,3870780.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15347 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28T10:43:05,0.0
5841,3870780.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15358 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28T10:43:05,0.0
5842,4216be4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15348 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28 10:46:33,0.0
5843,93d393a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15349 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28 10:48:35,0.0
5844,218e121,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15350 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28 11:11:28,0.0
5845,c4b86a2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15351 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-28 11:12:21,0.0
5846,e37d2b5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15352 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-29 22:20:37,0.0
5847,51e2313,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15353 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-29 22:35:29,0.0
5848,f333d65,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15354 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-10-29 22:54:43,0.0
5849,2e0d304,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15355 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-11-01 11:36:11,0.0
5850,7fdd6e2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15356 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-11-01 11:40:07,0.0
5851,e81ae21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15357 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-11-01 14:54:16,0.0
5852,782a328,Merge pull request #244 from ketankhare/patch-2,2016-11-01 14:55:13,0.0
5853,c8f4b55,Merge pull request #246 from akohlmey/manybody-short-neighbor-list,2016-11-01 16:48:30,0.0
5854,b156771,Merge pull request #247 from akohlmey/bounds-error-with-code-line,2016-11-02 17:09:32,0.0
5855,639fb6f,synchronize USER-SMD examples with code,2016-11-02 17:20:56,0.0
5856,33140e5,fix typo in compute cluster/atom docs,2016-11-02 22:16:53,0.0
5857,02510ec,simplify code,2016-11-02 22:32:30,0.0
5858,7d23a07,dihedral_nharmonic: added writing coefficient by write_data,2016-11-04 00:42:23,0.0
5859,8e61bed,update format,2016-10-26 09:51:52,0.0
5860,3267b34,Merge pull request #289 from akohlmey/collected-updates-and-bugfixes,2016-10-26 09:29:27,0.0
5861,0a417b4,30Nov16 patch,2016-10-26 07:06:38,0.0
5862,eca96e2,Kokkos neighbor refactor,2016-10-25 09:46:07,0.0
5863,4f69d91,Merge branch 'master' into new-neighbor,2016-10-24 08:12:08,0.0
5864,477ddaf,Merge branch 'new-neighbor' of github.com:akohlmey/lammps into new-neighbor,2016-10-24 08:15:08,0.0
5865,ad57a17,Fixed small typos in doc,2016-10-24 16:48:20,0.0
5866,be2d155,Removing used Kokkos file,2016-10-24 17:08:36,0.0
5867,e02505c,Small tweaks to Kokkos neighbor,2016-10-24 17:11:09,0.0
5868,512c413,make the output of the %CPU/OpenMP threads line consistent with compiling in OpenMP support  not having USER-OMP installed,2016-10-24 17:13:21,0.0
5869,182141b,Prevent neighbor list copies between SSA and non-SSA neighbor list requests.,2016-10-24 17:13:34,0.0
5870,ba6d152,"USER-DPD: Make fix_shardlow request its own SSA-specific neighbor list  instead of having pair_dpd_fdt* make the SSA-neighbor list request for it. Forces an ""extra"" list to be built  but now skip lists work properly. Maybe we can detect if skip lists won't be used  and squash the extra list.",2016-10-24 17:34:28,0.0
5871,f8367e3,More changes for Kokkos neighbor,2016-10-24 17:49:53,0.0
5872,9c81ad1,Merge branch 'new-neighbor' into new-neighbor,2016-10-25 09:45:55,0.0
5873,6b33499,Merge pull request #1 from timattox/new-neighbor,2016-10-25 10:30:34,0.0
5874,399c0af,Merging pull request,2016-10-25 23:46:25,0.0
5875,ad5f7c4,Merging,2016-10-25 10:32:41,0.0
5876,efaa8fe,Merge pull request #52 from timattox/new-neighbor,2016-10-25 10:32:55,0.0
5877,52dd9ae,Updating to master,2016-10-25 11:55:09,0.0
5878,1a436bd,Whitespace change,2016-10-25 11:58:42,0.0
5879,6929603.0,correct broken link to USER-SMD docs PDF,2016-10-25T14:15:34,0.0
5880,6929603.0,explicitly disallow dynamic groups with compute rdf,2016-10-25T14:15:34,0.0
5881,d7c77a4,fix typo and USER-OMP support omission,2016-10-25 14:36:18,0.0
5882,f350500,small comment/whitespace tweak,2016-10-25 14:43:12,0.0
5883,7f3f5e8,Merge branch 'master' into grem-feature,2016-10-25 14:46:44,0.0
5884,039bda9,minor cleanups,2016-10-25 15:02:00,0.0
5885,e8b3f79,also remove generated html files with 'make clean' in docs folder,2016-10-25 23:04:03,0.0
5886,2ac26ab,update .gitignore for recent addition,2016-07-29T14:35:16,0.0
5887,3297fbe,be more thorough in initializing optional data in pair style dpd/fdt/energy,2016-07-29T14:34:36,0.0
5888,642c01a,Created PyLammps documentation,2016-07-29T14:32:49,0.0
5889,b936d69,Merge branch 'master' of github.com:lammps/lammps,2016-07-29T14:28:58,0.0
5890,35bc617,update bundled version of moltemplate to v1.40,2016-07-14T00:08:27,0.0
5891,2020578.0,modified temper_grem name to fit conventions  re-ran example to match,2016-07-14T00:09:09,0.0
5892,2f09c27,removed extra file,2016-07-14T19:42:39,0.0
