,hash,message,time,buggy
3653,6cef01b,Merge remote-tracking branch 'trunk/develop' into develop,2017-06-02T11:56:33,0
3654,068baf9,multibinit: add check in the fit process for strten,2017-06-02T11:56:05,0
3655,8c509e2,multibinit: debugged the fit process and add headers to the routines,2017-06-02T09:38:14,0
3656,90aadfb,Progress towards the finalization of v8.7.7 .,2018-03-31T17:27:51,0
3657,2eef72a,reorder some routines in 78_effpot and update all the routine headers,2017-07-05T17:00:09,0
3658,70e13fd,Automatically regenerate the topic files. The list_internal_links.js is now cleaned.,2017-07-05T23:25:37,0
3659,2a934c5,"Order the ""Howto"" list using the keywords instead of the names",2017-07-25T11:26:43,0
3660,63de7a2,Shorten the beginning of the var files. Also fix numerous small typos/links.,2017-07-19T11:11:31,0
3661,1ab0c44,Merge remote-tracking branch 'trunk/develop' into develop,2017-07-18T15:50:01,0
3662,b6e2cd0,cleaning for LDA-1/2,2017-07-18T17:03:13,0
3663,da144d5,Modified the reference file for the test according to abiref. This is a bit of a cheat  but the error reported by this machine was:  t45.out passed: absolute error 0.005 < 1.1  relative error 0.0005465 < 0.12 [file=t45.out],2017-07-18T19:06:32,0
3664,ba19c43,Merge branch 'develop' of abigit:trunk/abinit into develop,2017-07-18T21:01:05,0
3665,d6f27d9,Shorten the running messages issued by generate_doc.py,2017-07-19T10:22:21,0
3666,5bdd9f5,"Replace ""class"" by ""tribe""",2017-07-19T10:28:16,0
3667,9395f96,An line of alphabetical links is defined for allvariables.html.,2017-07-19T11:45:25,0
3668,5cfd169,More cleaning,2017-07-19T15:43:35,0
3669,e2939f6,Clean,2017-07-19T11:47:30,0
3670,c6f20ba,Merge remote-tracking branch 'jollet/input-web' into input-web,2017-07-19T11:49:19,0
3671,ee3069b,Merge remote-tracking branch 'trunk/input-web' into input-web,2017-07-19T11:59:12,0
3672,a0b6a80,abi_check.py is OK,2017-07-19T12:30:27,0
3673,fc837c4,Start restructure generate_doc.py,2017-07-19T13:13:57,0
3674,a891227,Restructure the parsing of generate_doc.py,2017-07-19T15:20:52,0
3675,0bb2628,Used a more stringent convergence criterion in test [v8][t45].,2017-07-18T15:32:13,0
3676,59c43e2,Regenerated the reference for the test [v8][t45] since I modified the computation of the spherical average of speed of sound (subroutine ifc_speedofsound). The numerical result should be more stable  but I needed to update the reference so that the test succeeds on abiref.,2017-07-18T14:27:39,0
3677,281e699,Restored the new interface of thmeig.,2017-07-18T14:23:25,0
3678,ed444a6,Detect when there are two bibtex with the same reference,2017-07-18T14:18:24,0
3679,7b0d710,Add the automatically created what ABINIT does files,2017-07-18T13:56:13,0
3680,5d9c480,"what ABINIT does file is now inside ""users"" dir  and treated as a help file.",2017-07-18T13:54:59,0
3681,3c227cb,Define links to files in test directory,2017-07-18T11:54:58,0
3682,3f3efbe,Define allowed_link_seeds to gather all the link seeds,2017-07-18T11:20:25,0
3683,004f76b,Modified final value of spherical average in ifc_speedofsound.,2017-07-18T10:47:46,0
3684,8c0c3b7,Reverted m_ddb also.,2017-07-17T22:00:12,0
3685,ebfbf97,Restored anaddb also.,2017-07-17T20:23:15,0
3686,b8649bf,reverting m_ddb_hdr.,2017-07-17T19:25:29,0
3687,abfa1e2,Reverted again anaddb and thmeig.,2017-07-17T15:01:41,0
3688,3f5486d,Attempting to recover old behavior of thmeig modifying crystal.,2017-07-17T10:13:22,0
3689,1a82339,Generate automatically users/generated_files/help_abinit.html,2017-07-17T07:38:45,0
3690,83ba6de,"Change ""section"" to ""varfile"" everywhere. Less ambiguous ...",2017-07-17T07:03:19,0
3691,18eef73,Cleaned up the interface of thmeig.,2017-07-16T21:52:45,0
3692,b4dacde,Clean unneeded part of code,2017-07-19T15:26:03,0
3693,74b1e37,Merge remote-tracking branch 'trunk/input-web' into input-web,2017-07-19T17:45:43,0
3694,da05c3b,Create a python reader of bibtex file  also writer of yaml (just to test).,2017-07-06T02:49:01,0
3695,7f0902c,Imported the text of the tdepes lesson inside abinit/doc.,2017-07-24T15:52:59,0
3696,fc6d555,add DMFT  CRPA and TransPath in the topics,2017-07-21T17:17:50,0
3697,e9cb5b9,Merge jollet/input-web into input-web,2017-07-22T06:49:36,0
3698,dd66075,Add the old ABINIT_CPC.tar.gz,2017-07-22T07:18:45,0
3699,f9233e4,Rm ABINIT_CPC.tar.gz that was there only for communicating it to Francois.,2017-07-24T10:23:37,0
3700,d3563bf,Removed unnecessary call to ddb_hdr_open_read in anaddb.,2017-07-24T11:54:22,0
3701,f25866c,Import lesson on temperature-dependence of the electronic structure from the wiki.,2017-07-24T13:50:38,0
3702,adc3fed,add new topics,2017-07-24T18:42:14,0
3703,19d1ffb,Merge gmatteo/assumed-length/5404 into _gmatteo,2017-07-20T07:45:58,0
3704,32e4519,Merge jollet/input-web into input-web,2017-07-24T21:58:50,0
3705,ba2672f,Merge biederj/input_web/b9bd into _biederj,2017-07-25T08:12:26,0
3706,da58ec9,Apply generate_doc.py,2017-07-25T08:29:09,0
3707,eef1000,Modify the constitution of list of lessons and topics. Also add figs and eqs for tutorial tdepes.,2017-07-25T10:06:52,0
3708,ee51469,Clean,2017-07-25T10:12:14,0
3709,05ccb3f,Update the ref for abirules#01,2017-07-25T10:33:04,0
3710,540d55e,Remove unneeded files.,2017-07-21T07:34:31,0
3711,b5ac882,Merge branch 'input-web' into _merge_input-web (for security checking),2017-07-21T07:28:46,0
3712,90398d5,Regenerate the doc,2017-07-20T20:23:17,0
3713,65bba6b,Merge jollet/input-web into input-web,2017-07-20T15:05:45,0
3714,b45ad75,Creat the help for the script generate_doc.py,2017-07-20T15:04:48,0
3715,414310e,Merge remote-tracking branch 'trunk/input-web' into input-web,2017-07-20T14:52:09,0
3716,74b7a55,add references in topics+ vdw topic,2017-07-20T14:42:12,0
3717,65e8134,Update links,2017-07-20T13:27:14,0
3718,3487a40,Merge jollet/input-web' into input-web,2017-07-20T11:35:15,0
3719,99b7073,add files in topis,2017-07-20T11:33:47,0
3720,1543101.0,This list_internal_links.js was needed in the current status.,2017-07-20T11:21:47,0
3721,08a898d,Merge jollet/input-web' into input-web,2017-07-20T11:16:05,0
3722,648a72a,html link corrections in topics,2017-07-20T11:01:55,0
3723,bf563f4,Clean stuff due to contamination with input-web branch.,2017-07-20T10:12:34,0
3724,f26567c,Merge jollet/develop/87fe into _jollet,2017-07-20T10:07:41,0
3725,8c348cd,"Regenerated all ""generated_files""",2017-07-20T10:01:05,0
3726,0a230ac,Upgrade abifre.bib  and clean theory dir,2017-07-20T08:43:27,0
3727,f51bf45,Use assemble_html for input_variables files,2017-07-16T21:25:10,0
3728,72d143a,Use finalize_html for the var*.html files,2017-07-16T19:18:57,0
3729,97f6431,Use finalize_html to finalize the topics,2017-07-16T18:23:12,0
3730,a2d48cc,Complete references in PIMD topic.,2017-07-11T13:37:14,0
3731,bc29071,Remove unneeded files,2017-07-11T10:31:43,0
3732,f0fc931,Fixing abirules and robodoc.,2017-07-11T10:55:25,1
3733,981a60e,Cleaning up.,2017-07-11T10:58:37,0
3734,35cb4df,Clean,2017-07-11T11:20:56,0
3735,2b4ea70,Complete the bibliography database with papers mentioned in the acknowledgment section.,2017-07-11T12:35:29,0
3736,646debd,Treatment of the French accents. Not fully succesfull ...,2017-07-11T12:58:33,0
3737,219b5af,The list of backlists start to work. Formatting to be corrected  though ...,2017-07-11T16:06:55,0
3738,39e2de0,Define function finalize_html,2017-07-16T18:16:40,0
3739,e7f8995,Rearranged several subroutines.,2017-07-11T20:01:37,0
3740,2.67e+243,Treat specials characters correctly.,2017-07-12T09:57:43,0
3741,ec06877,Save fold2bloch results in netcdf format  add cut3d option to convert from Fortran to Netcdf,2017-07-12T12:49:15,0
3742,34c5daa,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into fold2bloch,2017-07-12T12:49:28,0
3743,c6ff8d2,This time  the accentuations are treated correctly.,2017-07-12T16:06:38,0
3744,a13da6a,Reorder the abiref.bib,2017-07-12T21:28:35,0
3745,46b133b,The bibliography.html is now generated.,2017-07-11T10:25:16,0
3746,7fce3e1,Properly initialized nblok,2017-07-10T21:06:12,0
3747,83c11ae,Printing debug information.,2017-07-10T17:50:01,0
3748,e3d7edd,Corrected the reading of usepaw in the DDB.,2017-07-08T16:33:22,0
3749,ea0af22,Successfully made use of ddb_hdr for reading and writing. Need to clean up.,2017-07-07T23:54:14,0
3750,73a1526,Store the body of the bibtex items. For later reordering without modification.,2017-07-07T13:03:56,0
3751,5105d7c,Able to read and treat the bibtex file.,2017-07-07T12:48:28,0
3752,3b49237,Activates the change of directory,2017-07-07T11:28:24,0
3753,c9fce34,add README.md files,2017-07-07T11:16:53,0
3754,6bb0af1,Use shorter names for the directory (html_automatically_generated => html_generated),2017-07-07T11:12:16,0
3755,c042e90,"Create new directory ""topics""",2017-07-07T10:44:01,0
3756,70ea13b,Create first version of generate_doc.py  that should replace abi_yml2html.py in the future .,2017-07-07T09:23:50,0
3757,6c46e7c,Merge amartin/develop/e96c into _amartin,2017-07-07T08:03:54,0
3758,a683176,The script abi_bib2yml.py also produces now the file abiref.txt  for checking purposes. Also  the abiref.bib has been straightened : e.g. the IDs now all use four-digits years.,2017-07-06T17:57:18,0
3759,e96c5a5,multibinit: add possibility to read ASCII MD file,2017-07-06T12:44:55,0
3760,a737881,"Replace ""newtopic"" by ""topic""",2017-07-06T10:30:07,0
3761,91c8201,Added option argument fullinit to ddb_hdr_open_write,2017-07-06T09:55:02,0
3762,c375f78,Introduce alphabetic labelling in bibliography.html file. Fix minot issues in abiref.bib.,2017-07-13T05:30:07,0
3763,e67f6b0,Debugging,2017-07-13T15:56:53,0
3764,02574a6,Reverted again.,2017-07-13T22:40:52,0
3765,12a0fff,"Change ""initial"" by ""origin""",2017-07-15T20:35:25,0
3766,534786a,The new generation of files in bibliography dir works.,2017-07-16T17:34:00,0
3767,dd24924,Define the possibility fo have supplementary components for assemble_html,2017-07-16T12:16:27,0
3768,39b2e14,More flexible,2017-07-16T11:06:27,0
3769,f9a1c9a,Define pymods/lib_to_assemble_html.py,2017-07-16T10:54:44,0
3770,8b0c0df,Restructure generate_doc.py  create pymods/lib_to_assemble_html  define the authors in topics.,2017-07-16T10:41:04,0
3771,0b1317c,"Define a global class ""components""  that supercedes the old ""section"" and ""topic"" classes.",2017-07-16T09:44:44,0
3772,748c6ca,Apply the new version of the script.,2017-07-16T08:18:45,0
3773,013a3e3,Create a function assemble_html  presently used for tuto / lesson .,2017-07-16T08:13:12,0
3774,e9530bb,Create theory/origin_files with corresponding content.,2017-07-16T07:38:11,0
3775,a50f62a,Reorder the sections in the generate_doc.py file,2017-07-15T21:52:50,0
3776,8072fe4,create theory/documents   and also move the bse and gw theory files from tutorial to theory,2017-07-15T21:33:35,0
3777,4d8504d,Suppress unneeded files lesson* in doc/tutorial,2017-07-15T21:23:39,0
3778,34205f5,Generate also the welcome file  now names lesson_welcome.html,2017-07-15T21:07:07,0
3779,8824b16,Merge branch 'secondrevert' into develop,2017-07-15T20:40:14,0
3780,30d95a1,Reverted ddb_from_file to ddb_hdr.,2017-07-15T12:06:41,0
3781,f0d2926,Coded the section on references in each topic  However  does not work yet ...,2017-07-14T05:38:01,0
3782,94220fb,Use correctly the comments in HTML .,2017-07-15T11:34:08,0
3783,aa89044,Reverting rdddb9 to ddb_hdr.,2017-07-15T11:14:11,0
3784,151da90,Treat correctly the links indicated by src= .,2017-07-15T10:59:43,0
3785,02a9b25,"Copy all complementary directories in ""documents""",2017-07-15T10:40:22,0
3786,4294378.0,Generate a dozen of html files using the new mechanism.,2017-07-15T10:31:53,0
3787,630c1fe,Create two more references  related to input variables einterp.,2017-07-14T22:10:35,0
3788,add4d05,Reverted the reading of the ddb to the new ddb_hdr interface.,2017-07-14T19:32:45,0
3789,587f526,Fixed another typo,2017-07-14T16:21:24,0
3790,21f51ab,Fixed a typo.,2017-07-14T15:14:58,0
3791,3b03dea,Passed mpi communicator to ddb_hdr_open_read.,2017-07-14T15:11:45,0
3792,1a4e7ed,Change the location of the symbolic link to tests (to ease further compatibility with the Web delivery),2017-07-14T14:25:36,0
3793,a8d368a,Reverted a bit more in anaddb.,2017-07-14T14:17:42,0
3794,7391852.0,Trying to sanitize cyrstal initialization.,2017-07-14T12:36:36,0
3795,74481c8,Constitute a function bibtex2html,2017-07-14T06:33:05,0
3796,72c9d97,Begin to use new API for k-points,2016-12-03T12:33:55,0
3797,d627e25,Begin rationalization of k-points,2016-12-03T10:52:37,0
3798,f71feae,Update abichecks/abirules/Refs #03&04   due to new sorting.,2017-12-18T20:37:39,0
3799,18ac95e,Adjust ref file for ionmov=22  according to new xred printing,2017-01-03T18:40:54,0
3800,4a25966,Call ifc_init with prtfreq=False in anaddb,2017-01-02T18:45:50,0
3801,c795584,Merge branch 'eph' of gitlab.abinit.org:gmatteo/abinit into eph,2017-01-02T18:46:30,0
3802,5dce539,Merge remote-tracking branch 'origin/hotfix-anaddb' into eph,2017-01-02T20:02:18,0
3803,fe0c9bd,Activate call to ifc_speedofsound,2017-01-02T20:28:06,0
3804,145707.0,abinit --abimem-level,2017-01-02T22:54:13,0
3805,0853f8f,Merge remote-tracking branch 'origin/hotfix-anaddb' into eph,2017-01-02T23:12:18,0
3806,da9f93c,New anaddb variables: prtvol  vs_qrad_tolms,2017-01-04T13:14:07,0
3807,1903d29,Handle MPI in ramansus,2017-01-05T16:39:15,0
3808,90b820a,Document new anaddb variables,2017-01-04T17:49:58,0
3809,ae05242,Remove useless begin at cpu lines from anaddb ab_out,2017-01-04T20:12:12,0
3810,9ddac9c,Precompute ifc%omega_minmax in ifc constructor to facilitate DOSes computation,2017-01-05T00:33:02,0
3811,c0a4576,Check lapack exit status,2017-01-05T01:16:11,0
3812,c91ff3c,symkpt: use more explicative names for args,2017-01-05T13:22:39,0
3813,488224c,handle nprocs > 1 in ddb_diel,2017-01-05T16:09:16,0
3814,aaddf43,abilint,2017-01-02T18:04:35,0
3815,5729689.0,Import hotfix-anaddb,2017-01-02T17:54:27,1
3816,5f080ab,Merge remote-tracking branch 'origin/hotfix-anaddb' into eph,2017-01-02T17:51:27,0
3817,073fe8d,Get rid off matom in ewald9,2017-01-02T16:59:00,0
3818,6059527.0,Saving work,2017-01-02T11:14:25,0
3819,739542a,vel_cell was not correctly defined in netCDF file,2016-12-31T01:08:20,0
3820,dd6a168,Merge branch 'develop' of abinit-gitlab:trunk/abinit into pimd,2016-12-30T22:54:09,0
3821,2f13675,Merge remote-tracking branch 'origin/hotfix-readrhor' into eph,2016-12-30T11:17:58,0
3822,d96e11b,Add ifc_print_info method,2016-12-30T11:17:31,0
3823,17cd88b,Refactor lebedev API,2016-12-28T12:18:40,0
3824,f35a5f8,Saving work,2016-12-28T11:01:44,0
3825,16909cb,Add routine to compute speed of sound,2016-12-27T13:37:03,0
3826,8b926f9,Add new anaddb variables for grunesein  Change inupper so that tokens between quotes are ignored,2016-12-24T12:46:01,0
3827,6a10cb9,Testing grunesein,2016-12-23T12:53:29,0
3828,bf5ad8b,Module for gruneisen parameters,2016-12-22T17:41:46,0
3829,769820e,Version for buildbot,2016-12-21T10:46:11,0
3830,905a88c,Merge remote-tracking branch 'origin' into eph,2016-12-20T18:14:38,0
3831,8f0ec86,Handle nprocs > 1 in dtchi,2017-01-05T16:34:08,0
3832,c03e381,Handle nprocs > 1 in electrooptic,2017-01-05T16:42:58,0
3833,23a9a46,Merge remote-tracking branch 'origin' into eph,2016-12-17T11:03:14,0
3834,50597d2,Handle shifted meshes,2017-01-17T02:01:21,0
3835,a9a7c6e,Increase tol  update ref file,2017-01-13T16:28:05,0
3836,5ba5047,Testing SKW interpolation,2017-01-14T14:12:17,0
3837,5315806.0,Saving work,2017-01-15T18:35:20,0
3838,c0dd8ab,Interface GW with interpolator,2017-01-16T15:36:06,0
3839,64b8e55,Stress test for ebands interpolation,2017-01-16T23:29:29,0
3840,3827d20,LBYL,2017-01-17T00:03:35,0
3841,6f66751,New dtset% entries: ndivsm  nkpath  kptbounds and einterp,2017-01-18T13:11:15,0
3842,01d8c1c,Handle nprocs > 1 in ddb_elast,2017-01-05T17:02:50,0
3843,3a1d49f,Update refs after inclusion of new vars in dtset,2017-01-18T14:27:17,0
3844,f7ecdd7,stash apply,2017-01-18T14:28:08,0
3845,caa0b4a,nag finds real bugs while xlf creates new ones,2017-01-18T16:09:54,0
3846,94e5ae0,Cleanup,2017-01-20T15:13:53,0
3847,8f20946,Faster algo for stars,2017-01-21T13:20:37,0
3848,85f86f2,Add tests for interpolation of electronic band energies,2017-01-21T14:54:27,0
3849,6.26e+74,abilint,2017-01-13T13:27:34,0
3850,358e5a0,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2017-01-13T13:24:12,0
3851,e6b8b20,Prepare to pull,2017-01-13T12:36:20,0
3852,c641cd8,Replace make_path with kpath_t  update refs,2017-01-13T11:21:06,0
3853,6c05270,Merge branch 'eph' of gitlab.abinit.org:gmatteo/abinit into eph,2017-01-09T21:46:38,0
3854,7a7c358,Prepare to pull,2017-01-09T21:46:27,0
3855,5bc6bb6,refs from abiref,2017-01-08T13:18:48,0
3856,973dfa0,Move printbxc and printvtk to m_pptools,2017-01-06T23:42:57,0
3857,659697.0,cleanup,2017-01-06T22:53:21,0
3858,0.0,new anaddb variables: prtphbands,2017-01-06T22:15:33,0
3859,e315eb8,Add msqd to netcdf file,2017-01-06T18:58:08,0
3860,e33f38e,Use abiref refs,2017-01-06T01:13:20,0
3861,065004b,Preliminary test for Gruneisen parameters,2017-01-06T00:49:19,0
3862,8c7d008,ifc_print --> ifc_write  simplify API  add tests with nprocs > 1,2017-01-05T21:50:17,0
3863,1d2aae8,Increase number of anaddb tests executed with nprocs > 1,2017-01-05T18:01:59,0
3864,099a212,handle Mpi in relaxpol,2017-01-05T17:20:12,0
3865,e7fe195,handle MPI in ddb_piezo,2017-01-05T17:08:23,0
3866,6f8b9c9,Saving work,2016-12-20T18:08:01,0
3867,1a43d6d,abirules,2016-12-17T10:44:05,0
3868,569b0d9,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2017-06-01T08:41:54,0
3869,425b1d8,Change nnsclo default value for WVL calculations with iscf>0,2016-10-12T19:17:32,0
3870,99177d7,Conflicts resolved  test refs adjusted - take 1,2016-09-22T18:44:37,0
3871,da2ad4f,Conflicts resolved  test refs adjusted - take 2,2016-09-23T19:44:19,0
3872,964804c,synchronisation avec trunk,2016-09-26T10:27:40,0
3873,32d4e6a,Merge branch 'develop' of gitlab:trunk/abinit into develop,2016-09-26T11:00:55,0
3874,fb240c9,Improve convergence of SCF cycle for WVL calculations and for all iscf/nnsclo/wvlbigdft_comp combinations,2016-10-06T00:16:08,0
3875,ab4ae8e,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,2016-10-12T17:36:28,0
3876,332e8bc,Synchronisation avec le tronc Merge branch 'develop' of gitlab:trunk/abinit into develop,2016-10-19T14:59:52,0
3877,d96e0b7,Add doc for new pimd_constraint variable,2016-11-15T18:31:01,0
3878,9dcfece,Merge branch 'develop' of abinit-gitlab:trunk/abinit into wvl-paw-forces,2016-10-19T23:35:54,0
3879,4b8b34b,Add missing module dependency,2016-10-19T23:39:50,1
3880,ec4a874,Conflicts resolved,2016-10-20T00:33:42,0
3881,07ba5d3,Adjust test tolerances,2016-10-20T15:19:01,0
3882,de95470,Activate bigdft 1.7.1.24 on abiref,2016-10-20T15:30:02,0
3883,f75865d,Update some bigdft test refs (all tests pass on abiref),2016-10-20T17:13:53,0
3884,9c685d5,modif pour forces sur terme de Fock,2016-08-26T17:22:21,0
3885,d45c110,Initialize v8.5.1,2017-06-05T11:30:00,0
3886,4ed583e,Modifs to finalize v8.5.0,2017-06-04T05:51:24,0
3887,26a7f0e,Merge branch hotfix-8.4/7673 into develop,2017-06-03T16:54:52,0
3888,7673ae6,Init v8.4.2,2017-06-03T16:40:03,0
3889,6eadc99,Update Boltztrap link,2017-06-03T12:21:51,0
3890,ee2ce55,Update some links,2017-06-03T12:20:38,0
3891,e35f883,Update some links,2017-06-03T12:17:00,0
3892,9171237.0,Reenable tests of multibinit on ubu_intel_17.0_openmpi  inside v8.5.0 ...,2017-06-03T07:18:20,0
3893,fae338f,Merge branch release-8.4.1/082f into develop,2017-06-03T07:16:05,0
3894,183420b,Merge branch release-8.4.1/7db5 into develop,2017-06-03T07:05:51,0
3895,7db5877,Update to finalize v8.4.1,2017-06-02T22:00:56,0
3896,8065ef0,apply python abi_yml2html.py,2017-06-02T21:59:43,0
3897,247fc64,Update files in order to finalize v8.4.1,2017-06-02T21:58:12,0
3898,297d4fc,Update the release notes,2017-06-02T21:35:22,0
3899,d0dbb1b,Merge remote-tracking branch 'trunk/release-8.4.1' into release-8.4.1,2017-06-02T17:18:23,0
3900,950aeab,Quickfix: paral_kgb=1 shoulkd be ignored for DFPT (was OK in previous versions),2017-06-02T12:58:18,1
3901,36291c5,Implement Blue Moon Ensemble method within PIMD (MT+GG),2016-11-15T16:47:06,0
3902,ea63055,First version of history (HIST  hist%) with images WE save the rewriting of existing iterations in HIST file. There is room for improvment (memory saving),2016-11-16T19:24:41,0
3903,92bc67a,Phonon velocities via IFC(R) and FT (dipdip and q=0 not treated yet),2016-12-14T16:21:15,0
3904,293788d,Add prteband and prtphbands variables to print bands in Xmgracen/gnuplot format,2016-12-12T18:40:49,0
3905,ff82173,mrgddb: Don't issue a warning if ngfft meshes are equal,2016-12-10T22:41:43,0
3906,742972d,Use refs from abiref,2016-12-10T22:58:01,0
3907,bea05d4,Add output of Phonon bands,2016-12-11T14:29:56,0
3908,02b5a53,abilint,2016-12-11T15:25:21,0
3909,362ff1e,Saving work,2016-12-11T19:39:18,0
3910,b83807d,Optimize size of history in gstateimg (and children),2016-12-12T01:11:56,0
3911,286ca21,Init ebands%eig with zero to avoid SIGFPE,2016-12-12T19:35:07,0
3912,09cdc0f,Save work,2016-11-23T11:44:47,0
3913,9dad72d,Update refs (extra line introduced for prtebands),2016-12-12T20:14:20,0
3914,b2afba8,Merge branch 'eph' of gitlab.abinit.org:gmatteo/abinit into eph,2016-12-12T21:28:12,0
3915,8ebc424,Tune tolerances of new tests  add docs,2016-12-13T11:06:59,0
3916,7af6345,Cosmetic changes,2016-12-13T18:29:50,0
3917,c124545,Saving work,2016-12-13T20:33:19,0
3918,69ae688,Saving work,2016-12-14T10:40:31,0
3919,d7d1d24,Add vel_cell in history (datastructure and file),2016-12-10T00:41:29,0
3920,6ed8d67,Replace abi_hist%histT by abi_hist%time,2016-12-09T00:00:00,0
3921,7d3028b,Start finalization of v8.5.2,2017-08-17T06:38:11,0
3922,5d38068,Replace abi_hist%histV by abi_hist%vel,2016-12-08T23:28:51,0
3923,a0bd57c,Replace abi_hist%histR by abi_hist%rprimd,2016-12-08T22:58:31,0
3924,7a2f5b4,Replace abi_hist%histA by abi_hist%acell,2016-12-08T22:31:01,0
3925,d6feb39,Replace abi_hist%histXF by abi_hist%xred/fcart,2016-12-08T22:24:11,0
3926,1eb4bef,Post-merge changes (conflicts HIST and effpot),2016-12-08T03:10:09,0
3927,8104ef6,Merge branch 'develop' of abinit-gitlab:trunk/abinit into pimd,2016-12-08T01:54:30,0
3928,2db89fd,A test had to be updated,2016-12-08T01:06:25,0
3929,5e09408,HIST file was not correcly written in parallel (images),2016-12-08T00:50:04,0
3930,c75f6b6,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into eph,2016-12-07T17:26:28,0
3931,357e571,HIST file was not correctly written in parallel (images),2016-12-02T15:52:26,0
3932,39a45a1,Suppress xcart and fred from abi_hist datastructure,2016-11-25T18:31:48,0
3933,b0932b5,pimd constraint improved (center of mass fixed),2016-11-24T11:32:08,0
3934,5dfccce,Sauvegarde au 23/11/2016,2016-11-23T18:03:41,0
3935,5936f72,PIMD constraint improved (now the center of mass is fixed),2016-11-23T11:44:47,0
3936,0d9259b,Use abiref refs,2017-01-21T15:16:38,0
3937,ba245c1,Preliminary documentation for new variables,2017-01-21T15:50:46,0
3938,fe02d43,Increase tolnlines,2017-01-21T21:37:07,0
3939,bf6446c,Features was not completely removed from makefile,2017-09-24T06:37:51,0
3940,6fe4b6c,Merge with trunk,2017-09-19T11:04:19,0
3941,ed6ea28,Update for TDEP,2017-09-19T12:48:46,0
3942,b3df01b,Switch to abirules,2017-09-19T14:28:08,0
3943,dcbc677,Interface with TRIQS 1.4,2017-09-21T20:16:53,0
3944,c8efbbd,"Suppress ""feature file"" from the infos_html  as it is replaced by the ""topics"".",2017-09-24T05:48:59,0
3945,d457638,Merge branch 'release-8.6.0' into develop,2017-09-24T05:51:49,0
3946,466ebc3,Feature was not completely removed from makefile,2017-09-24T06:38:37,0
3947,93f2d15,Prepare the cleaning of the rhohxc routine arguments (removing dtset from the list of args).,2017-09-26T07:54:48,0
3948,d5b243b,Merge branch 'release-8.6.0' into develop,2017-09-24T06:39:37,0
3949,27b1cec,Again update of v67mbpt#52 for portability,2017-09-24T18:40:11,0
3950,2f66c19,Merge branch 'release-8.6.0' into develop,2017-09-25T06:04:06,0
3951,f1a30c5,Merge remote-tracking branch 'trunk/develop' into develop,2017-09-25T08:06:06,0
3952,cf49ff9,Merge branch 'develop' into tdep,2017-09-25T13:06:19,0
3953,b7cd215,Suppress hybrid_corr (not used),2017-09-25T15:07:58,0
3954,e356bd3,Merge remote-tracking branch 'trunk/develop' into develop,2017-09-11T15:07:32,0
3955,d4c326d,may be a little bit slower but better?,2017-09-11T11:28:12,0
3956,123d386,Merge remote-tracking branch 'trunk/develop' into develop,2017-08-22T07:58:23,0
3957,dcbf286,abilint headers,2017-07-07T10:08:55,0
3958,a3d86ba,Merge remote-tracking branch 'refs/remotes/origin/develop' into develop,2017-07-06T13:39:08,0
3959,4014b27,Thanks robodoc,2017-07-06T13:38:43,0
3960,2669110.0,Merge remote-tracking branch 'trunk/develop' into develop,2017-07-06T06:38:46,0
3961,0d50562,Add a short description for m_xg,2017-04-14T09:36:41,0
3962,e6a5523,Merge branch 'develop' into tdep,2017-04-14T09:21:00,0
3963,ca2746a,Merge branch 'tedi' into develop,2017-04-14T09:07:56,0
3964,6d32d81,Integrate FB+JB TDEP code,2017-04-04T15:53:23,0
3965,c2d609f,Initialize v8.6.2 (in hotfix-8.6),2017-11-04T10:02:52,0
3966,7ddd352,Upgrade check_list (features replaced by topics).,2017-11-03T22:20:46,0
3967,a93a229,Finalize release_notes.,2017-11-03T22:17:00,0
3968,528f798,One more test to be disabled for nag@abiref. However  according to JMB  will work with ABINITv8.7.0 ...,2017-10-30T20:41:45,0
3969,d3f3562,Exclude host nag@abiref for etsf_io # 4.,2017-10-30T16:26:49,0
3970,e7e345c,Exclude host nag@abiref for test MPIIO 28,2017-10-30T14:48:37,0
3971,bd6cb5f,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into dev_gingras,2017-09-25T18:53:09,0
3972,38c2707,Extract dtset out of the list of args of rhohxc. make tests_in works.,2017-09-26T12:25:17,0
3973,9b55b6c,Prepare to pull,2017-01-22T15:55:41,0
3974,21b82e6,Allows fockoptmix=11,2017-09-28T14:35:03,0
3975,ae1c682,Merge remote-tracking branch 'origin/release-8.6.0' into ace_2,2017-09-27T13:53:35,0
3976,32bf632,One occurrence of qphonon as arg of hartree had been left.,2017-09-27T13:55:14,0
3977,bad4077,Move the allocation of vhartr,2017-09-27T15:13:25,0
3978,08273d3,Merge remote-tracking branch 'remotes/origin/ace_2' into ace_3,2017-09-28T08:50:07,0
3979,a3d1d25,Merge branch 'ace_2' of gitlab:trunk/abinit into ace_2,2017-09-28T10:13:31,0
3980,9e180ce,Minor cleaning  remove unused useri and userr in invars1,2017-09-28T11:10:23,0
3981,d60023a,Adjust tolerance (large !) for v6#94   also eliminate unused variable,2017-09-28T15:25:04,0
